"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       17249,      -9.870612059,      -10.92092692,      -11.56675343,      -10.07053148,      -15.25239612
          0,           0,       17250,      -9.870681365,      -10.92096597,      -11.56681077,      -10.07058607,      -15.25247033
          0,           0,       17251,      -9.870750671,      -10.92100542,      -11.56686576,      -10.07064388,      -15.25254454
          0,           0,       17252,      -9.870819976,      -10.92104422,      -11.56692294,      -10.07070066,      -15.25261876
          0,           0,       17253,      -9.870889282,      -10.92108486,      -11.56697792,      -10.07075864,      -15.25269297
          0,           0,       17254,      -9.870958587,      -10.92112409,      -11.56703573,      -10.07081484,      -15.25276719
          0,           0,       17255,      -9.871027892,      -10.92116333,      -11.56709263,      -10.07087087,       -15.2528414
          0,           0,       17256,      -9.871097198,      -10.92120251,       -11.5671497,      -10.07092764,      -15.25291562
          0,           0,       17257,      -9.871166503,      -10.92124238,      -11.56720502,      -10.07098417,      -15.25298984
          0,           0,       17258,      -9.871235808,      -10.92128172,      -11.56726172,      -10.07104218,      -15.25306405
          0,           0,       17259,      -9.871305112,       -10.9213211,      -11.56731945,      -10.07109828,      -15.25313827
          0,           0,       17260,      -9.871374417,      -10.92136053,      -11.56737478,      -10.07115491,      -15.25321249
          0,           0,       17261,      -9.871443722,      -10.92139985,       -11.5674313,      -10.07121081,      -15.25328671
          0,           0,       17262,      -9.871513026,      -10.92143936,      -11.56748876,      -10.07126795,      -15.25336093
          0,           0,       17263,       -9.87158233,      -10.92147878,      -11.56754409,      -10.07132544,      -15.25343515
          0,           0,       17264,      -9.871651635,      -10.92151827,      -11.56760001,      -10.07138155,      -15.25350937
          0,           0,       17265,      -9.871720939,      -10.92155763,      -11.56765749,      -10.07143898,      -15.25358359
          0,           0,       17266,      -9.871790243,      -10.92159742,       -11.5677146,      -10.07149577,      -15.25365781
          0,           0,       17267,      -9.871859547,      -10.92163643,      -11.56777172,      -10.07155277,      -15.25373203
          0,           0,       17268,       -9.87192885,      -10.92167605,      -11.56782801,      -10.07160779,      -15.25380625
          0,           0,       17269,      -9.871998154,      -10.92171546,      -11.56788311,      -10.07166617,      -15.25388047
          0,           0,       17270,      -9.872067457,      -10.92175454,      -11.56793984,       -10.0717214,      -15.25395469
          0,           0,       17271,      -9.872136761,      -10.92179449,      -11.56799677,      -10.07177889,      -15.25402892
          0,           0,       17272,      -9.872206064,      -10.92183366,      -11.56805384,      -10.07183687,      -15.25410314
          0,           0,       17273,      -9.872275367,      -10.92187278,      -11.56811038,      -10.07189191,      -15.25417736
          0,           0,       17274,       -9.87234467,       -10.9219123,      -11.56816732,      -10.07194875,      -15.25425159
          0,           0,       17275,      -9.872413973,      -10.92195195,      -11.56822223,      -10.07200728,      -15.25432581
          0,           0,       17276,      -9.872483276,      -10.92199151,      -11.56828004,      -10.07206281,      -15.25440003
          0,           0,       17277,      -9.872552579,      -10.92203061,      -11.56833765,      -10.07211951,      -15.25447426
          0,           0,       17278,      -9.872621881,      -10.92206978,      -11.56839314,      -10.07217661,      -15.25454848
          0,           0,       17279,      -9.872691183,      -10.92210943,      -11.56844962,      -10.07223207,       -15.2546227
          0,           0,       17280,      -9.872760486,      -10.92214894,      -11.56850471,      -10.07229063,      -15.25469693
          0,           0,       17281,      -9.872829788,       -10.9221881,      -11.56856248,      -10.07234615,      -15.25477115
          0,           0,       17282,       -9.87289909,      -10.92222732,      -11.56861915,      -10.07240233,      -15.25484538
          0,           0,       17283,      -9.872968393,      -10.92226755,      -11.56867505,      -10.07246234,      -15.25491961
          0,           0,       17284,      -9.873037694,      -10.92230655,      -11.56873313,      -10.07251702,      -15.25499384
          0,           0,       17285,      -9.873106996,      -10.92234526,        -11.568789,      -10.07257265,      -15.25506806
          0,           0,       17286,      -9.873176298,      -10.92238525,      -11.56884528,      -10.07263043,      -15.25514229
          0,           0,       17287,      -9.873245599,      -10.92242458,      -11.56890132,      -10.07268826,      -15.25521652
          0,           0,       17288,      -9.873314901,      -10.92246441,        -11.568959,      -10.07274436,      -15.25529074
          0,           0,       17289,      -9.873384202,      -10.92250277,      -11.56901511,      -10.07280019,      -15.25536497
          0,           0,       17290,      -9.873453503,      -10.92254263,      -11.56907222,      -10.07285774,       -15.2554392
          0,           0,       17291,      -9.873522804,      -10.92258201,      -11.56912755,      -10.07291522,      -15.25551343
          0,           0,       17292,      -9.873592105,      -10.92262157,      -11.56918522,      -10.07297099,      -15.25558765
          0,           0,       17293,      -9.873661406,      -10.92266042,      -11.56924145,      -10.07302702,      -15.25566188
          0,           0,       17294,      -9.873730707,      -10.92270042,      -11.56929696,      -10.07308614,      -15.25573611
          0,           0,       17295,      -9.873800007,      -10.92273914,      -11.56935493,      -10.07314172,      -15.25581034
          0,           0,       17296,      -9.873869308,      -10.92277897,      -11.56941162,      -10.07319829,      -15.25588457
          0,           0,       17297,      -9.873938608,       -10.9228181,      -11.56946754,      -10.07325531,       -15.2559588
          0,           0,       17298,      -9.874007908,      -10.92285743,      -11.56952359,       -10.0733114,      -15.25603303
          0,           0,       17299,      -9.874077209,      -10.92289694,      -11.56958061,      -10.07336892,      -15.25610726
          0,           0,       17300,      -9.874146509,      -10.92293646,      -11.56963775,      -10.07342666,      -15.25618149
          0,           0,       17301,      -9.874215808,      -10.92297539,      -11.56969528,      -10.07348212,      -15.25625572
          0,           0,       17302,      -9.874285108,      -10.92301484,      -11.56975031,      -10.07353844,      -15.25632996
          0,           0,       17303,      -9.874354408,      -10.92305378,      -11.56980767,      -10.07359582,      -15.25640419
          0,           0,       17304,      -9.874423707,      -10.92309358,      -11.56986323,      -10.07365239,      -15.25647842
          0,           0,       17305,      -9.874493007,      -10.92313321,      -11.56991974,      -10.07371125,      -15.25655266
          0,           0,       17306,      -9.874562306,      -10.92317191,      -11.56997785,      -10.07376687,      -15.25662689
          0,           0,       17307,      -9.874631605,      -10.92321185,      -11.57003438,       -10.0738223,      -15.25670112
          0,           0,       17308,      -9.874700904,      -10.92325059,      -11.57009072,      -10.07387955,      -15.25677536
          0,           0,       17309,      -9.874770203,      -10.92328995,      -11.57014642,      -10.07393658,      -15.25684959
          0,           0,       17310,      -9.874839502,      -10.92332972,      -11.57020251,      -10.07399364,      -15.25692383
          0,           0,       17311,      -9.874908801,       -10.9233687,      -11.57025874,      -10.07404974,      -15.25699806
          0,           0,       17312,        -9.8749781,      -10.92340817,      -11.57031698,      -10.07410728,       -15.2570723
          0,           0,       17313,      -9.875047399,      -10.92344756,      -11.57037282,      -10.07416478,      -15.25714653
          0,           0,       17314,      -9.875116697,      -10.92348719,      -11.57042973,      -10.07422166,      -15.25722077
          0,           0,       17315,      -9.875185995,      -10.92352556,      -11.57048712,       -10.0742758,        -15.257295
          0,           0,       17316,      -9.875255294,      -10.92356603,      -11.57054147,      -10.07433576,      -15.25736924
          0,           0,       17317,      -9.875324591,      -10.92360418,      -11.57060122,      -10.07438943,      -15.25744348
          0,           0,       17318,       -9.87539389,      -10.92364478,      -11.57065505,      -10.07444933,      -15.25751772
          0,           0,       17319,      -9.875463187,      -10.92368283,      -11.57071316,      -10.07450424,      -15.25759196
          0,           0,       17320,      -9.875532485,      -10.92372297,       -11.5707688,      -10.07456269,       -15.2576662
          0,           0,       17321,      -9.875601782,       -10.9237615,      -11.57082785,      -10.07461804,      -15.25774044
          0,           0,       17322,       -9.87567108,      -10.92380151,      -11.57088233,      -10.07467555,      -15.25781468
          0,           0,       17323,      -9.875740377,      -10.92384094,      -11.57093936,      -10.07473205,      -15.25788892
          0,           0,       17324,      -9.875809675,      -10.92387954,      -11.57099604,      -10.07479043,      -15.25796316
          0,           0,       17325,      -9.875878972,      -10.92391905,      -11.57105405,      -10.07484578,       -15.2580374
          0,           0,       17326,      -9.875948269,       -10.9239584,       -11.5711083,      -10.07490333,      -15.25811164
          0,           0,       17327,      -9.876017566,      -10.92399803,       -11.5711654,      -10.07495915,      -15.25818588
          0,           0,       17328,      -9.876086862,      -10.92403657,      -11.57122264,      -10.07501528,      -15.25826012
          0,           0,       17329,      -9.876156159,      -10.92407624,      -11.57127838,      -10.07507304,      -15.25833436
          0,           0,       17330,      -9.876225456,      -10.92411539,      -11.57133484,      -10.07513033,      -15.25840861
          0,           0,       17331,      -9.876294753,      -10.92415472,      -11.57139174,       -10.0751886,      -15.25848285
          0,           0,       17332,      -9.876364049,       -10.9241938,      -11.57144947,      -10.07524168,      -15.25855709
          0,           0,       17333,      -9.876433345,      -10.92423368,      -11.57150456,      -10.07530096,      -15.25863134
          0,           0,       17334,      -9.876502641,      -10.92427305,      -11.57156188,      -10.07535812,      -15.25870558
          0,           0,       17335,      -9.876571937,      -10.92431169,      -11.57161884,      -10.07541425,      -15.25877983
          0,           0,       17336,      -9.876641233,      -10.92435093,      -11.57167515,      -10.07547009,      -15.25885407
          0,           0,       17337,      -9.876710529,      -10.92439053,      -11.57173095,      -10.07552897,      -15.25892831
          0,           0,       17338,      -9.876779824,      -10.92442957,      -11.57178943,      -10.07558461,      -15.25900256
          0,           0,       17339,       -9.87684912,      -10.92446877,      -11.57184593,      -10.07564139,       -15.2590768
          0,           0,       17340,      -9.876918415,      -10.92450808,      -11.57190106,      -10.07569789,      -15.25915105
          0,           0,       17341,      -9.876987711,      -10.92454732,      -11.57195808,      -10.07575577,      -15.25922529
          0,           0,       17342,      -9.877057006,      -10.92458663,      -11.57201469,      -10.07581031,      -15.25929954
          0,           0,       17343,      -9.877126301,      -10.92462588,      -11.57207153,      -10.07587002,      -15.25937378
          0,           0,       17344,      -9.877195596,      -10.92466616,      -11.57212792,      -10.07592717,      -15.25944803
          0,           0,       17345,      -9.877264891,       -10.9247037,      -11.57218618,      -10.07598067,      -15.25952228
          0,           0,       17346,      -9.877334186,      -10.92474398,      -11.57224116,      -10.07604016,      -15.25959653
          0,           0,       17347,       -9.87740348,      -10.92478259,      -11.57229859,      -10.07609661,      -15.25967078
          0,           0,       17348,      -9.877472775,      -10.92482227,      -11.57235543,      -10.07615288,      -15.25974503
          0,           0,       17349,      -9.877542069,      -10.92486133,      -11.57241261,      -10.07621023,      -15.25981927
          0,           0,       17350,      -9.877611364,      -10.92490114,      -11.57246772,      -10.07626735,      -15.25989353
          0,           0,       17351,      -9.877680657,      -10.92493961,      -11.57252559,       -10.0763237,      -15.25996777
          0,           0,       17352,      -9.877749951,      -10.92497867,      -11.57258129,      -10.07638028,      -15.26004203
          0,           0,       17353,      -9.877819246,      -10.92501861,      -11.57263822,      -10.07643779,      -15.26011628
          0,           0,       17354,      -9.877888539,      -10.92505833,      -11.57269548,      -10.07649579,      -15.26019053
          0,           0,       17355,      -9.877957833,       -10.9250975,       -11.5727531,      -10.07655305,      -15.26026478
          0,           0,       17356,      -9.878027126,      -10.92513556,      -11.57280953,      -10.07660611,      -15.26033903
          0,           0,       17357,       -9.87809642,      -10.92517507,      -11.57286428,      -10.07666505,      -15.26041328
          0,           0,       17358,      -9.878165713,      -10.92521431,      -11.57292171,      -10.07672059,      -15.26048753
          0,           0,       17359,      -9.878235007,      -10.92525333,      -11.57297676,      -10.07677852,      -15.26056178
          0,           0,       17360,        -9.8783043,      -10.92529286,      -11.57303465,      -10.07683566,      -15.26063603
          0,           0,       17361,      -9.878373593,      -10.92533192,      -11.57309143,      -10.07689174,      -15.26071028
          0,           0,       17362,      -9.878442886,      -10.92537149,      -11.57314733,       -10.0769501,      -15.26078454
          0,           0,       17363,      -9.878512179,      -10.92541044,      -11.57320484,      -10.07700619,      -15.26085879
          0,           0,       17364,      -9.878581471,      -10.92544935,      -11.57326063,      -10.07706177,      -15.26093304
          0,           0,       17365,      -9.878650764,       -10.9254886,      -11.57331729,         -10.07712,       -15.2610073
          0,           0,       17366,      -9.878720057,       -10.9255279,      -11.57337468,      -10.07717692,      -15.26108155
          0,           0,       17367,      -9.878789349,       -10.9255675,      -11.57343075,      -10.07723403,      -15.26115581
          0,           0,       17368,      -9.878858642,      -10.92560651,      -11.57348896,      -10.07729107,      -15.26123006
          0,           0,       17369,      -9.878927933,      -10.92564541,      -11.57354455,      -10.07734661,      -15.26130432
          0,           0,       17370,      -9.878997225,      -10.92568461,       -11.5736013,      -10.07740348,      -15.26137857
          0,           0,       17371,      -9.879066517,      -10.92572428,      -11.57365778,      -10.07746181,      -15.26145283
          0,           0,       17372,      -9.879135809,      -10.92576274,      -11.57371451,      -10.07751692,      -15.26152709
          0,           0,       17373,      -9.879205101,      -10.92580302,      -11.57377105,      -10.07757602,      -15.26160134
          0,           0,       17374,      -9.879274392,      -10.92584153,      -11.57382877,      -10.07763241,      -15.26167561
          0,           0,       17375,      -9.879343684,      -10.92588068,      -11.57388528,      -10.07768818,      -15.26174986
          0,           0,       17376,      -9.879412975,      -10.92592026,      -11.57394102,      -10.07774669,      -15.26182412
          0,           0,       17377,      -9.879482266,      -10.92595903,      -11.57399892,      -10.07780254,      -15.26189838
          0,           0,       17378,      -9.879551557,      -10.92599832,      -11.57405502,      -10.07785907,      -15.26197264
          0,           0,       17379,      -9.879620849,      -10.92603779,      -11.57411157,       -10.0779168,      -15.26204689
          0,           0,       17380,      -9.879690139,      -10.92607633,      -11.57416862,      -10.07797257,      -15.26212115
          0,           0,       17381,       -9.87975943,       -10.9261162,      -11.57422531,      -10.07803084,      -15.26219541
          0,           0,       17382,      -9.879828721,      -10.92615415,       -11.5742819,      -10.07808583,      -15.26226967
          0,           0,       17383,      -9.879898012,      -10.92619415,      -11.57433719,      -10.07814406,      -15.26234393
          0,           0,       17384,      -9.879967302,      -10.92623365,      -11.57439462,      -10.07820235,       -15.2624182
          0,           0,       17385,      -9.880036592,      -10.92627219,      -11.57445315,      -10.07825659,      -15.26249246
          0,           0,       17386,      -9.880105882,      -10.92631153,      -11.57450778,      -10.07831499,      -15.26256672
          0,           0,       17387,      -9.880175172,      -10.92635039,       -11.5745643,      -10.07837181,      -15.26264098
          0,           0,       17388,      -9.880244462,      -10.92638951,      -11.57462299,      -10.07842662,      -15.26271524
          0,           0,       17389,      -9.880313752,      -10.92642933,      -11.57467709,      -10.07848721,      -15.26278951
          0,           0,       17390,      -9.880383041,      -10.92646777,      -11.57473511,      -10.07854095,      -15.26286377
          0,           0,       17391,      -9.880452331,      -10.92650751,      -11.57479146,      -10.07859939,      -15.26293804
          0,           0,       17392,      -9.880521621,      -10.92654621,      -11.57484775,      -10.07865555,       -15.2630123
          0,           0,       17393,       -9.88059091,      -10.92658571,      -11.57490475,      -10.07871476,      -15.26308657
          0,           0,       17394,      -9.880660199,      -10.92662438,      -11.57496178,      -10.07876825,      -15.26316083
          0,           0,       17395,      -9.880729488,      -10.92666365,      -11.57501893,      -10.07882671,       -15.2632351
          0,           0,       17396,      -9.880798777,      -10.92670262,       -11.5750748,       -10.0788824,      -15.26330936
          0,           0,       17397,      -9.880868067,      -10.92674211,      -11.57513214,       -10.0789402,      -15.26338362
          0,           0,       17398,      -9.880937356,      -10.92678119,      -11.57518862,      -10.07899851,      -15.26345789
          0,           0,       17399,      -9.881006644,      -10.92682045,       -11.5752452,      -10.07905431,      -15.26353215
          0,           0,       17400,      -9.881075933,       -10.9268593,      -11.57530207,       -10.0791103,      -15.26360642
          0,           0,       17401,      -9.881145221,      -10.92689808,      -11.57535843,      -10.07916641,      -15.26368069
          0,           0,       17402,       -9.88121451,      -10.92693773,      -11.57541518,      -10.07922718,      -15.26375495
          0,           0,       17403,      -9.881283799,      -10.92697711,      -11.57547265,       -10.0792831,      -15.26382922
          0,           0,       17404,      -9.881353086,      -10.92701563,      -11.57553051,      -10.07933726,      -15.26390349
          0,           0,       17405,      -9.881422375,      -10.92705513,      -11.57558449,      -10.07939606,      -15.26397776
          0,           0,       17406,      -9.881491663,      -10.92709367,      -11.57564203,      -10.07945236,      -15.26405203
          0,           0,       17407,       -9.88156095,      -10.92713278,      -11.57569851,      -10.07950964,       -15.2641263
          0,           0,       17408,      -9.881630238,      -10.92717228,      -11.57575527,      -10.07956544,      -15.26420057
          0,           0,       17409,      -9.881699526,       -10.9272115,       -11.5758122,      -10.07962569,      -15.26427484
          0,           0,       17410,      -9.881768813,      -10.92725036,      -11.57586981,      -10.07968032,      -15.26434911
          0,           0,       17411,      -9.881838101,      -10.92728935,      -11.57592491,      -10.07973652,      -15.26442338
          0,           0,       17412,      -9.881907388,      -10.92732856,      -11.57598185,      -10.07979533,      -15.26449765
          0,           0,       17413,      -9.881976675,      -10.92736783,      -11.57603939,      -10.07985205,      -15.26457192
          0,           0,       17414,      -9.882045962,      -10.92740687,      -11.57609684,      -10.07990842,       -15.2646462
          0,           0,       17415,      -9.882115249,       -10.9274462,      -11.57615304,      -10.07996528,      -15.26472047
          0,           0,       17416,      -9.882184536,      -10.92748513,      -11.57620932,       -10.0800237,      -15.26479474
          0,           0,       17417,      -9.882253823,      -10.92752426,      -11.57626688,      -10.08007949,      -15.26486901
          0,           0,       17418,      -9.882323109,      -10.92756294,      -11.57632318,      -10.08013427,      -15.26494329
          0,           0,       17419,      -9.882392395,      -10.92760198,      -11.57637898,      -10.08019269,      -15.26501756
          0,           0,       17420,      -9.882461682,      -10.92764096,      -11.57643664,      -10.08024878,      -15.26509183
          0,           0,       17421,      -9.882530968,      -10.92768027,      -11.57649197,        -10.080308,      -15.26516611
          0,           0,       17422,      -9.882600255,      -10.92771988,      -11.57655058,      -10.08036621,      -15.26524038
          0,           0,       17423,       -9.88266954,      -10.92775873,      -11.57660754,      -10.08041986,      -15.26531466
          0,           0,       17424,      -9.882738826,      -10.92779761,      -11.57666401,      -10.08047789,      -15.26538893
          0,           0,       17425,      -9.882808112,      -10.92783636,      -11.57671958,      -10.08053457,      -15.26546321
          0,           0,       17426,      -9.882877398,      -10.92787533,      -11.57677655,      -10.08059112,      -15.26553748
          0,           0,       17427,      -9.882946683,       -10.9279145,      -11.57683363,      -10.08064835,      -15.26561176
          0,           0,       17428,      -9.883015969,      -10.92795393,      -11.57688893,      -10.08070631,      -15.26568603
          0,           0,       17429,      -9.883085254,      -10.92799234,      -11.57694717,      -10.08076107,      -15.26576031
          0,           0,       17430,       -9.88315454,      -10.92803231,      -11.57700348,      -10.08082071,      -15.26583459
          0,           0,       17431,      -9.883223825,      -10.92807064,      -11.57706167,      -10.08087654,      -15.26590886
          0,           0,       17432,       -9.88329311,      -10.92810965,      -11.57711785,      -10.08093377,      -15.26598315
          0,           0,       17433,      -9.883362395,      -10.92814909,      -11.57717331,      -10.08098967,      -15.26605742
          0,           0,       17434,       -9.88343168,      -10.92818806,      -11.57723042,      -10.08104821,       -15.2661317
          0,           0,       17435,      -9.883500964,      -10.92822758,      -11.57728727,      -10.08110539,      -15.26620598
          0,           0,       17436,      -9.883570249,      -10.92826597,      -11.57734373,      -10.08116045,      -15.26628026
          0,           0,       17437,      -9.883639533,      -10.92830479,      -11.57740105,      -10.08121892,      -15.26635454
          0,           0,       17438,      -9.883708818,      -10.92834432,      -11.57745767,      -10.08127498,      -15.26642882
          0,           0,       17439,      -9.883778102,      -10.92838388,       -11.5775154,      -10.08133466,      -15.26650309
          0,           0,       17440,      -9.883847386,      -10.92842223,       -11.5775719,      -10.08138764,      -15.26657737
          0,           0,       17441,       -9.88391667,      -10.92846082,      -11.57762811,       -10.0814457,      -15.26665165
          0,           0,       17442,      -9.883985954,      -10.92850011,      -11.57768356,      -10.08150209,      -15.26672593
          0,           0,       17443,      -9.884055238,      -10.92853887,      -11.57774221,      -10.08155945,      -15.26680021
          0,           0,       17444,      -9.884124521,      -10.92857852,      -11.57779613,      -10.08161702,       -15.2668745
          0,           0,       17445,      -9.884193805,      -10.92861728,      -11.57785461,      -10.08167493,      -15.26694878
          0,           0,       17446,      -9.884263089,      -10.92865659,      -11.57791208,      -10.08173156,      -15.26702306
          0,           0,       17447,      -9.884332372,      -10.92869592,      -11.57796894,      -10.08178918,      -15.26709734
          0,           0,       17448,      -9.884401655,       -10.9287338,      -11.57802657,      -10.08184338,      -15.26717162
          0,           0,       17449,      -9.884470938,      -10.92877354,       -11.5780809,      -10.08190194,      -15.26724591
          0,           0,       17450,      -9.884540221,      -10.92881211,       -11.5781389,       -10.0819585,       -15.2673202
          0,           0,       17451,      -9.884609504,      -10.92885163,      -11.57819565,      -10.08201567,      -15.26739448
          0,           0,       17452,      -9.884678787,      -10.92889053,      -11.57825259,        -10.082073,      -15.26746877
          0,           0,       17453,       -9.88474807,      -10.92892935,      -11.57830902,      -10.08213065,      -15.26754306
          0,           0,       17454,      -9.884817352,      -10.92896833,      -11.57836636,      -10.08218677,      -15.26761734
          0,           0,       17455,      -9.884886634,      -10.92900693,      -11.57842248,      -10.08224202,      -15.26769163
          0,           0,       17456,      -9.884955917,      -10.92904665,      -11.57847808,      -10.08230358,      -15.26776592
          0,           0,       17457,      -9.885025199,        -10.929085,      -11.57853572,      -10.08235644,       -15.2678402
          0,           0,       17458,      -9.885094481,      -10.92912468,      -11.57859275,       -10.0824156,      -15.26791449
          0,           0,       17459,      -9.885163763,      -10.92916352,      -11.57865006,      -10.08247247,      -15.26798878
          0,           0,       17460,      -9.885233045,      -10.92920196,       -11.5787071,      -10.08252694,      -15.26806306
          0,           0,       17461,      -9.885302327,      -10.92924091,      -11.57876315,      -10.08258574,      -15.26813735
          0,           0,       17462,      -9.885371608,      -10.92928025,      -11.57881904,      -10.08264158,      -15.26821163
          0,           0,       17463,       -9.88544089,      -10.92931944,      -11.57887573,      -10.08270049,      -15.26828592
          0,           0,       17464,      -9.885510172,        -10.929358,      -11.57893372,      -10.08275677,      -15.26836021
          0,           0,       17465,      -9.885579453,      -10.92939724,      -11.57899141,      -10.08281451,       -15.2684345
          0,           0,       17466,      -9.885648734,      -10.92943643,      -11.57904786,      -10.08287132,      -15.26850879
          0,           0,       17467,      -9.885718016,      -10.92947543,      -11.57910397,       -10.0829287,      -15.26858307
          0,           0,       17468,      -9.885787297,      -10.92951374,      -11.57916069,      -10.08298518,      -15.26865736
          0,           0,       17469,      -9.885856577,      -10.92955337,      -11.57921817,       -10.0830406,      -15.26873166
          0,           0,       17470,      -9.885925859,      -10.92959224,      -11.57927482,       -10.0830996,      -15.26880595
          0,           0,       17471,      -9.885995139,      -10.92963078,      -11.57933158,      -10.08315607,      -15.26888024
          0,           0,       17472,      -9.886064419,      -10.92966965,      -11.57938786,      -10.08321068,      -15.26895453
          0,           0,       17473,        -9.8861337,      -10.92970838,      -11.57944489,      -10.08326877,      -15.26902882
          0,           0,       17474,       -9.88620298,      -10.92974755,      -11.57950031,       -10.0833268,      -15.26910311
          0,           0,       17475,      -9.886272261,      -10.92978695,      -11.57955741,      -10.08338628,       -15.2691774
          0,           0,       17476,      -9.886341541,      -10.92982602,       -11.5796157,      -10.08344122,       -15.2692517
          0,           0,       17477,      -9.886410821,      -10.92986495,      -11.57967334,      -10.08349713,      -15.26932599
          0,           0,       17478,      -9.886480101,      -10.92990367,      -11.57972901,      -10.08355495,      -15.26940029
          0,           0,       17479,      -9.886549381,      -10.92994251,      -11.57978511,      -10.08361208,      -15.26947458
          0,           0,       17480,       -9.88661866,      -10.92998125,      -11.57984209,        -10.083669,      -15.26954887
          0,           0,       17481,       -9.88668794,       -10.9300199,      -11.57989943,      -10.08372555,      -15.26962317
          0,           0,       17482,      -9.886757219,      -10.93005936,      -11.57995539,      -10.08378235,      -15.26969746
          0,           0,       17483,      -9.886826499,      -10.93009789,        -11.580011,      -10.08384024,      -15.26977176
          0,           0,       17484,      -9.886895778,      -10.93013766,      -11.58006976,      -10.08389877,      -15.26984605
          0,           0,       17485,      -9.886965057,      -10.93017566,      -11.58012767,      -10.08395145,      -15.26992035
          0,           0,       17486,      -9.887034336,      -10.93021466,       -11.5801826,      -10.08401072,      -15.26999465
          0,           0,       17487,      -9.887103615,       -10.9302537,      -11.58023858,      -10.08406703,      -15.27006894
          0,           0,       17488,      -9.887172894,      -10.93029311,      -11.58029547,      -10.08412755,      -15.27014324
          0,           0,       17489,      -9.887242172,      -10.93033149,      -11.58035454,      -10.08418117,      -15.27021753
          0,           0,       17490,      -9.887311451,      -10.93037038,      -11.58041067,       -10.0842383,      -15.27029183
          0,           0,       17491,      -9.887380729,      -10.93040912,       -11.5804669,      -10.08429553,      -15.27036613
          0,           0,       17492,      -9.887450008,      -10.93044875,      -11.58052271,      -10.08435373,      -15.27044043
          0,           0,       17493,      -9.887519286,      -10.93048744,      -11.58058104,       -10.0844113,      -15.27051473
          0,           0,       17494,      -9.887588564,       -10.9305266,      -11.58063775,      -10.08446753,      -15.27058903
          0,           0,       17495,      -9.887657842,      -10.93056498,      -11.58069518,      -10.08452517,      -15.27066333
          0,           0,       17496,       -9.88772712,      -10.93060372,      -11.58075133,      -10.08458075,      -15.27073763
          0,           0,       17497,      -9.887796398,      -10.93064245,      -11.58080785,      -10.08463675,      -15.27081193
          0,           0,       17498,      -9.887865676,      -10.93068234,      -11.58086337,      -10.08469654,      -15.27088623
          0,           0,       17499,      -9.887934953,       -10.9307209,      -11.58092277,      -10.08475343,      -15.27096053
          0,           0,       17500,      -9.888004231,      -10.93075993,      -11.58097865,      -10.08481074,      -15.27103483
          0,           0,       17501,      -9.888073508,      -10.93079865,      -11.58103619,      -10.08486641,      -15.27110914
          0,           0,       17502,      -9.888142785,      -10.93083721,      -11.58109304,       -10.0849228,      -15.27118344
          0,           0,       17503,      -9.888212062,      -10.93087587,      -11.58114839,      -10.08497832,      -15.27125774
          0,           0,       17504,       -9.88828134,      -10.93091518,      -11.58120471,       -10.0850384,      -15.27133204
          0,           0,       17505,      -9.888350616,      -10.93095426,      -11.58126217,      -10.08509476,      -15.27140634
          0,           0,       17506,      -9.888419893,      -10.93099265,      -11.58132005,      -10.08515279,      -15.27148065
          0,           0,       17507,       -9.88848917,      -10.93103208,      -11.58137649,      -10.08520911,      -15.27155495
          0,           0,       17508,      -9.888558446,      -10.93107027,      -11.58143302,      -10.08526422,      -15.27162926
          0,           0,       17509,      -9.888627723,      -10.93110971,      -11.58148991,      -10.08532405,      -15.27170356
          0,           0,       17510,         -9.888697,      -10.93114879,       -11.5815468,      -10.08538177,      -15.27177787
          0,           0,       17511,      -9.888766275,       -10.9311871,       -11.5816039,      -10.08543682,      -15.27185217
          0,           0,       17512,      -9.888835552,       -10.9312265,      -11.58166107,      -10.08549527,      -15.27192648
          0,           0,       17513,      -9.888904828,      -10.93126496,      -11.58171788,       -10.0855516,      -15.27200078
          0,           0,       17514,      -9.888974104,      -10.93130373,       -11.5817739,       -10.0856078,      -15.27207509
          0,           0,       17515,       -9.88904338,      -10.93134271,      -11.58183071,      -10.08566554,      -15.27214939
          0,           0,       17516,      -9.889112655,      -10.93138163,      -11.58188769,      -10.08572142,       -15.2722237
          0,           0,       17517,      -9.889181931,      -10.93142069,      -11.58194484,      -10.08578158,        -15.272298
          0,           0,       17518,      -9.889251206,      -10.93145846,       -11.5820031,      -10.08583351,      -15.27237231
          0,           0,       17519,      -9.889320482,      -10.93149834,      -11.58205693,      -10.08589455,      -15.27244662
          0,           0,       17520,      -9.889389758,      -10.93153711,      -11.58211469,      -10.08595162,      -15.27252093
          0,           0,       17521,      -9.889459033,      -10.93157544,      -11.58217259,      -10.08600791,      -15.27259524
          0,           0,       17522,      -9.889528308,      -10.93161478,       -11.5822281,      -10.08606524,      -15.27266955
          0,           0,       17523,      -9.889597583,      -10.93165319,      -11.58228658,      -10.08612085,      -15.27274385
          0,           0,       17524,      -9.889666857,      -10.93169162,      -11.58234226,      -10.08617701,      -15.27281816
          0,           0,       17525,      -9.889736133,      -10.93173128,      -11.58239827,      -10.08623683,      -15.27289247
          0,           0,       17526,      -9.889805407,      -10.93176996,      -11.58245584,      -10.08629426,      -15.27296678
