"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       
        483,           0,          10,      -9.184958751,      -6.927150278,      -7.978364402,      -9.075506666,      -4.054612424,     0.02368134002,       1.241374777
        484,           0,          10,      -9.182882364,      -6.927541494,      -7.982338838,      -9.075884498,      -4.054574014,     0.02368510011,       1.241365573
        485,           0,          10,       -9.18100245,      -6.927930643,      -7.987292422,      -9.076264562,      -4.054528389,     0.02368876571,       1.241354443
        486,           0,          10,      -9.179575642,      -6.928317382,      -7.993067001,      -9.076648411,       -4.05449266,     0.02369223127,        1.24134114
        487,           0,          10,      -9.178857274,      -6.928701762,      -7.999445594,       -9.07703709,      -4.054479265,     0.02369540442,       1.241325536
        488,           0,          10,      -9.179084687,      -6.929084019,      -8.006158146,      -9.077431433,      -4.054496929,     0.02369820675,       1.241307606
        489,           0,          10,      -9.180475741,      -6.929465121,      -8.012902322,      -9.077831999,      -4.054548039,     0.02370057297,       1.241287417
        490,           0,          10,      -9.183217613,       -6.92984616,      -8.019357163,      -9.078239041,       -4.05463578,      0.0237024502,       1.241265099
        491,           0,          10,      -9.187476354,      -6.930228646,      -8.025201141,      -9.078652431,      -4.054753398,      0.0237037963,       1.241240825
        492,           0,          10,       -9.19338051,      -6.930613404,      -8.030143885,      -9.079072036,      -4.054898464,     0.02370458021,       1.241214794
        493,           0,          10,      -9.200972044,       -6.93100134,      -8.033959422,       -9.07949769,      -4.055072453,     0.02370478366,       1.241187229
        494,           0,          10,      -9.210138427,      -6.931393106,      -8.036508255,      -9.079929225,      -4.055277697,     0.02370440472,       1.241158378
        495,           0,          10,      -9.220558713,      -6.931789206,      -8.037743509,      -9.080366443,      -4.055515933,     0.02370346178,       1.241128527
        496,           0,          10,      -9.231694208,      -6.932189731,       -8.03770577,      -9.080808939,      -4.055784898,      0.0237019976,       1.241098012
        497,           0,          10,      -9.242842747,       -6.93259425,      -8.036517906,      -9.081256974,      -4.056079851,     0.02370008176,       1.241067227
        498,           0,          10,      -9.253211162,      -6.933001775,      -8.034354671,      -9.081710327,      -4.056391973,     0.02369781036,       1.241036631
        499,           0,          10,       -9.26204686,      -6.933411592,      -8.031373029,        -9.0821686,      -4.056713235,     0.02369530295,       1.241006729
        500,           0,          10,      -9.268870568,      -6.933823076,      -8.027777691,      -9.082631134,       -4.05703426,     0.02369269647,        1.24097806
        501,           0,          10,      -9.273458188,      -6.934235896,      -8.023769382,      -9.083096985,      -4.057354404,     0.02369013724,       1.240951164
        502,           0,          10,      -9.275941939,      -6.934650224,      -8.019516032,      -9.083564963,      -4.057660134,     0.02368777208,       1.240926547
        503,           0,          10,      -9.276832839,      -6.935065877,       -8.01516487,      -9.084033653,      -4.057953835,     0.02368573967,       1.240904651
        504,           0,          10,      -9.276930759,      -6.935482833,      -8.010853662,      -9.084501535,      -4.058239763,     0.02368416326,       1.240885823
        505,           0,          10,      -9.277141099,      -6.935900844,      -8.006712296,      -9.084967089,      -4.058522231,     0.02368314605,       1.240870303
        506,           0,          10,      -9.278317786,      -6.936319794,      -8.002849488,      -9.085428471,      -4.058804542,      0.0236827691,       1.240858213
        507,           0,          10,      -9.281155968,        -6.9367397,      -7.999349134,      -9.085884943,      -4.059083998,     0.02368309109,       1.240849563
        508,           0,          10,      -9.286100565,      -6.937160286,      -7.996272639,      -9.086335515,      -4.059355054,     0.02368414942,       1.240844266
        509,           0,          10,      -9.293296118,      -6.937580829,      -7.993660616,       -9.08677948,      -4.059611166,     0.02368596182,        1.24084215
        510,           0,          10,      -9.302523869,      -6.938000557,      -7.991523129,      -9.087216375,       -4.05984951,     0.02368852696,       1.240842973
        511,           0,          10,      -9.313226386,      -6.938418521,      -7.989841247,      -9.087646086,        -4.0600601,     0.02369182422,       1.240846436
        512,           0,          10,      -9.324504715,      -6.938833585,       -7.98858441,       -9.08806856,      -4.060244775,     0.02369581218,       1.240852182
        513,           0,          10,      -9.335149874,      -6.939244007,      -7.987725989,      -9.088483873,      -4.060408763,     0.02370042683,       1.240859797
        514,           0,          10,      -9.343801836,      -6.939649125,      -7.987252305,       -9.08889227,      -4.060560589,     0.02370557999,       1.240868808
        515,           0,          10,       -9.34920011,      -6.940047831,      -7.987170555,       -9.08929397,      -4.060711193,     0.02371115907,       1.240878682
        516,           0,          10,      -9.350498467,       -6.94043949,      -7.987516337,      -9.089688984,      -4.060871091,     0.02371702866,       1.240888824
        517,           0,          10,      -9.347447541,      -6.940823512,      -7.988353581,       -9.09007819,      -4.061048389,     0.02372303419,       1.240898596
        518,           0,          10,      -9.340408791,      -6.941199876,      -7.989761369,      -9.090462154,      -4.061247852,     0.02372900803,       1.240907328
        519,           0,          10,      -9.330238656,      -6.941569025,      -7.991827938,      -9.090841633,      -4.061470096,      0.0237347764,       1.240914348
        520,           0,          10,      -9.317962731,      -6.941931679,      -7.994632891,      -9.091217519,      -4.061714201,     0.02374016784,       1.240919013
        521,           0,          10,      -9.304651731,      -6.942289128,       -7.99821784,      -9.091591003,      -4.061979684,     0.02374502156,       1.240920741
        522,           0,          10,      -9.291257997,      -6.942642896,       -8.00262437,      -9.091963466,      -4.062263671,     0.02374919481,       1.240919041
        523,           0,          10,      -9.278458619,      -6.942994596,      -8.007839806,      -9.092336483,      -4.062566343,     0.02375256908,       1.240913539
        524,           0,          10,      -9.266724252,      -6.943346061,      -8.013769349,      -9.092711765,      -4.062888627,     0.02375505469,       1.240903991
        525,           0,          10,      -9.256313147,      -6.943698772,      -8.020246566,      -9.093091069,       -4.06323105,     0.02375659373,       1.240890293
        526,           0,          10,      -9.247276857,      -6.944053921,      -8.027011677,      -9.093476107,      -4.063593631,     0.02375716148,       1.240872476
        527,           0,          10,      -9.239569917,      -6.944413059,       -8.03370079,      -9.093868432,      -4.063973022,     0.02375676646,       1.240850695
        528,           0,          10,      -9.233125656,      -6.944776761,      -8.039865262,      -9.094269351,      -4.064360668,     0.02375544952,       1.240825222
        529,           0,          10,       -9.22791787,      -6.945144706,      -8.045009043,      -9.094679591,      -4.064745656,     0.02375328218,       1.240796422
