"Time_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  
         49,         114,               0.5,    -0.01428247735,      0.8466779838,                 0,                 0,                 0,     0.06924876277,    -0.01428247735,      0.8466779838,                 0,      -59.28089105,     0.01704779558,               0.5,    0.002134379231,      0.7286296917,                 0,                 0,                 0,     0.07263869769,    0.002134379231,      0.7286296917,                 0,       10.64431694,     0.01312369446
         50,         113,               0.5,    -0.01455170175,      0.8470094536,                 0,                 0,                 0,     0.06892508087,    -0.01455170175,      0.8470094536,                 0,      -58.20690036,     0.01704779558,               0.5,    0.001786752544,      0.7310959367,                 0,                 0,                 0,     0.07256133067,    0.001786752544,      0.7310959367,                 0,       9.209916583,     0.01320544657
         51,         112,               0.5,    -0.01517490082,      0.8484588729,                 0,                 0,                 0,     0.06921750071,    -0.01517490082,      0.8484588729,                 0,      -55.91198801,     0.01704779558,               0.5,    0.001440596353,      0.7334910987,                 0,                 0,                 0,     0.07249308924,    0.001440596353,      0.7334910987,                 0,       7.880898122,     0.01328386186
         52,         112,               0.5,    -0.01555633467,      0.8507132856,                 0,                 0,                 0,     0.06954599582,    -0.01555633467,      0.8507132856,                 0,      -54.68597223,     0.01704779558,               0.5,    0.001100657732,      0.7358355424,                 0,                 0,                 0,     0.07243414737,    0.001100657732,      0.7358355424,                 0,       6.629560715,     0.01335914053
         53,         114,               0.5,    -0.01546701481,      0.8523560972,                 0,                 0,                 0,     0.06932169581,    -0.01546701481,      0.8523560972,                 0,      -55.10798997,     0.01704779558,               0.5,   0.0007758014081,      0.7381202592,                 0,                 0,                 0,     0.07237311891,   0.0007758014081,      0.7381202592,                 0,       5.419020505,      0.0134314671
         54,         114,               0.5,    -0.01530307678,      0.8527893137,                 0,                 0,                 0,      0.0686687988,    -0.01530307678,      0.8527893137,                 0,      -55.72665718,     0.01704779558,               0.5,   0.0004665922121,      0.7403254333,                 0,                 0,                 0,     0.07230188199,   0.0004665922121,      0.7403254333,                 0,       4.243142088,     0.01350101188
         55,         113,               0.5,    -0.01548605694,      0.8530839385,                 0,                 0,                 0,     0.06834514341,    -0.01548605694,      0.8530839385,                 0,      -55.08722728,     0.01704779558,               0.5,   0.0001655988318,      0.7424529523,                 0,                 0,                 0,     0.07222722654,   0.0001655988318,      0.7424529523,                 0,       3.123701157,     0.01356793233
         56,         113,               0.5,    -0.01591141233,      0.8542144687,                 0,                 0,                 0,     0.06850796193,    -0.01591141233,      0.8542144687,                 0,       -53.6856472,     0.01704779558,               0.5,  -0.0001321235971,        0.74452261,                 0,                 0,                 0,     0.07215835127,  -0.0001321235971,        0.74452261,                 0,       2.071676187,     0.01363237424
         57,         112,               0.5,    -0.01621882846,      0.8555922866,                 0,                 0,                 0,     0.06856403078,    -0.01621882846,      0.8555922866,                 0,      -52.75302643,     0.01704779558,               0.5,    -0.00042460914,      0.7465420587,                 0,                 0,                 0,     0.07209299999,    -0.00042460914,      0.7465420587,                 0,       1.074863412,     0.01369447281
         58,         114,               0.5,    -0.01619677651,      0.8564658191,                 0,                 0,                 0,     0.06825458979,    -0.01619677651,      0.8564658191,                 0,       -52.8787823,     0.01704779558,               0.5,   -0.000706254986,       0.748504983,                 0,                 0,                 0,     0.07202445695,   -0.000706254986,       0.748504983,                 0,      0.1114054531,     0.01375435357
         59,         114,               0.5,    -0.01608057171,      0.8567851619,                 0,                 0,                 0,      0.0677193808,    -0.01608057171,      0.8567851619,                 0,      -53.28076498,     0.01854742929,               0.5,  -0.0009759798408,      0.7504046352,                 0,                 0,                 0,      0.0719489293,  -0.0009759798408,      0.7504046352,                 0,     -0.8252992913,     0.01383844262
         60,         113,               0.5,    -0.01620157547,       0.857195885,                 0,                 0,                 0,     0.06745335487,    -0.01620157547,       0.857195885,                 0,      -52.90818086,     0.01854742929,               0.5,    -0.00123849011,      0.7522458637,                 0,                 0,                 0,      0.0718714194,    -0.00123849011,      0.7522458637,                 0,      -1.723280008,     0.01391963205
         61,         113,               0.5,    -0.01652830673,       0.858069713,                 0,                 0,                 0,     0.06752381409,    -0.01652830673,       0.858069713,                 0,      -51.91516148,     0.01854742929,               0.5,   -0.001497639544,      0.7540394882,                 0,                 0,                 0,     0.07179773117,   -0.001497639544,      0.7540394882,                 0,      -2.573989864,     0.01399806929
         62,         113,               0.5,    -0.01676338337,      0.8590063386,                 0,                 0,                 0,     0.06750580004,    -0.01676338337,      0.8590063386,                 0,      -51.24301698,     0.01854742929,               0.5,   -0.001752068608,      0.7557889357,                 0,                 0,                 0,     0.07172619898,   -0.001752068608,      0.7557889357,                 0,      -3.385140315,     0.01407389195
         63,         114,               0.5,    -0.01675288594,      0.8595451958,                 0,                 0,                 0,      0.0671565058,    -0.01675288594,      0.8595451958,                 0,      -51.30729109,     0.01854742929,               0.5,   -0.001997983646,       0.757489858,                 0,                 0,                 0,     0.07165128598,   -0.001997983646,       0.757489858,                 0,      -4.170749345,     0.01414722863
         64,         114,               0.5,    -0.01668372975,      0.8598429185,                 0,                 0,                 0,     0.06672258716,    -0.01668372975,      0.8598429185,                 0,      -51.53781149,     0.01854742929,               0.5,   -0.002234850519,      0.7591407139,                 0,                 0,                 0,     0.07157179084,   -0.002234850519,      0.7591407139,                 0,      -4.934734218,     0.01421819961
         65,         113,               0.5,    -0.01679315382,      0.8603153558,                 0,                 0,                 0,      0.0665368862,    -0.01679315382,      0.8603153558,                 0,      -51.23012418,     0.01854742929,               0.5,   -0.002465934698,      0.7607466606,                 0,                 0,                 0,     0.07149187172,   -0.002465934698,      0.7607466606,                 0,      -5.669581678,     0.01428691754
         66,         113,               0.5,    -0.01704027767,      0.8610041971,                 0,                 0,                 0,     0.06654016618,    -0.01704027767,      0.8610041971,                 0,      -50.52759198,     0.01854742929,               0.5,   -0.002693658807,      0.7623131846,                 0,                 0,                 0,     0.07141450132,   -0.002693658807,      0.7623131846,                 0,      -6.370488088,     0.01435348804
         67,         113,               0.5,    -0.01720949977,      0.8615333004,                 0,                 0,                 0,     0.06639058359,    -0.01720949977,      0.8615333004,                 0,       -50.0614958,     0.01854742929,               0.5,   -0.002916979438,      0.7638396479,                 0,                 0,                 0,     0.07133721028,   -0.002916979438,      0.7638396479,                 0,      -7.042657438,     0.01441801021
         68,         114,               0.5,    -0.01719372992,      0.8617786714,                 0,                 0,                 0,     0.06603024458,    -0.01719372992,      0.8617786714,                 0,      -50.12168246,     0.01854742929,               0.5,   -0.003133293839,      0.7653235725,                 0,                 0,                 0,     0.07125680171,   -0.003133293839,      0.7653235725,                 0,      -7.695369938,     0.01448057717
         69,         114,               0.5,     -0.0171549322,      0.8620422527,                 0,                 0,                 0,     0.06568489968,     -0.0171549322,      0.8620422527,                 0,      -50.25040277,     0.01854742929,               0.5,   -0.003342572023,      0.7667671349,                 0,                 0,                 0,     0.07117363899,   -0.003342572023,      0.7667671349,                 0,      -8.330519682,     0.01454127645
         70,         114,               0.5,    -0.01725432776,      0.8625747193,                 0,                 0,                 0,     0.06557604842,    -0.01725432776,      0.8625747193,                 0,      -49.99178938,     0.01854742929,               0.5,   -0.003547156666,      0.7681760699,                 0,                 0,                 0,     0.07109132148,   -0.003547156666,      0.7681760699,                 0,      -8.943185413,     0.01460019046
         71,         113,               0.5,    -0.01744577779,      0.8631114103,                 0,                 0,                 0,     0.06551637621,    -0.01744577779,      0.8631114103,                 0,      -49.47394266,     0.01854742929,               0.5,   -0.003748585958,      0.7695519444,                 0,                 0,                 0,     0.07101052517,   -0.003748585958,      0.7695519444,                 0,      -9.530587692,     0.01465739682
         72,         113,               0.5,    -0.01754811859,      0.8634199906,                 0,                 0,                 0,     0.06532515535,    -0.01754811859,      0.8634199906,                 0,      -49.20299497,     0.01854742929,               0.5,   -0.003945722139,      0.7708929165,                 0,                 0,                 0,      0.0709293056,   -0.003945722139,      0.7708929165,                 0,      -10.09733637,     0.01471296872
         73,         114,               0.5,    -0.01752344424,      0.8635929041,                 0,                 0,                 0,     0.06501501007,    -0.01752344424,      0.8635929041,                 0,      -49.28214409,     0.01854742929,               0.5,   -0.004136957661,      0.7721985501,                 0,                 0,                 0,     0.07084600567,   -0.004136957661,      0.7721985501,                 0,      -10.64923507,      0.0147669752
         74,         114,               0.5,     -0.0175177615,      0.8639110197,                 0,                 0,                 0,     0.06477001083,     -0.0175177615,      0.8639110197,                 0,      -49.31629076,     0.01854742929,               0.5,   -0.004322802159,      0.7734723344,                 0,                 0,                 0,     0.07076161685,   -0.004322802159,      0.7734723344,                 0,      -11.18627751,     0.01481948151
         75,         114,               0.5,     -0.0176144052,      0.8644992911,                 0,                 0,                 0,     0.06471922475,     -0.0176144052,      0.8644992911,                 0,      -49.07910776,     0.01854742929,               0.5,   -0.004504878913,      0.7747192791,                 0,                 0,                 0,     0.07067884435,   -0.004504878913,      0.7747192791,                 0,      -11.70535737,     0.01487054929
         76,         113,               0.5,    -0.01774291437,      0.8650308376,                 0,                 0,                 0,       0.064661662,    -0.01774291437,      0.8650308376,                 0,      -48.75359366,     0.01854742929,               0.5,   -0.004683771284,      0.7759397055,                 0,                 0,                 0,     0.07059753108,   -0.004683771284,      0.7759397055,                 0,      -12.20600922,     0.01492023686
         77,         113,               0.5,    -0.01779017454,       0.865255273,                 0,                 0,                 0,     0.06445026066,    -0.01779017454,       0.865255273,                 0,      -48.63669387,     0.01854742929,               0.5,   -0.004858523328,      0.7771305798,                 0,                 0,                 0,     0.07051556747,   -0.004858523328,      0.7771305798,                 0,      -12.69175168,     0.01496859942
         78,         114,               0.5,    -0.01776756307,      0.8653929043,                 0,                 0,                 0,     0.06417779313,    -0.01776756307,      0.8653929043,                 0,      -48.70633644,     0.01854742929,               0.5,   -0.005028379114,      0.7782919261,                 0,                 0,                 0,     0.07043217571,   -0.005028379114,      0.7782919261,                 0,      -13.16562779,     0.01501568929
         79,         114,               0.5,      -0.017789476,      0.8657757257,                 0,                 0,                 0,     0.06400808693,      -0.017789476,      0.8657757257,                 0,      -48.66785989,     0.01854742929,               0.5,   -0.005194107645,      0.7794280794,                 0,                 0,                 0,     0.07034874598,   -0.005194107645,      0.7794280794,                 0,      -13.62669574,     0.01506155604
         80,         114,               0.5,    -0.01788167126,       0.866355691,                 0,                 0,                 0,     0.06397470869,    -0.01788167126,       0.866355691,                 0,      -48.44936911,     0.01854742929,               0.5,   -0.005356768717,      0.7805425359,                 0,                 0,                 0,     0.07026702755,   -0.005356768717,      0.7805425359,                 0,      -14.07314027,     0.01510624672
